Gene Symbol,Adult Hind Gut biological rep1,Adult Hind Gut biological rep2,Adult Hind Gut biological rep3,Adult Hind Gut biological rep4,Adult Mid Gut biological rep1,Adult Mid Gut biological rep2,Adult Mid Gut biological rep3,Adult Mid Gut biological rep4,Adult Accessory gland biological rep1,Adult Accessory gland biological rep2,Adult Accessory gland biological rep3,Adult Accessory gland biological rep4,Adult Brain biological rep1,Adult Brain biological rep2,Adult Brain biological rep3,Adult Brain biological rep4,Adult Crop biological rep1,Adult Crop biological rep2,Adult Crop biological rep3,Adult Crop biological rep4,Larval Wandering fat body biological rep1,Larval Wandering fat body biological rep2,Larval Wandering fat body biological rep3,Larval Wandering fat body biological rep4,Adult Head biological rep1,Adult Head biological rep2,Adult Head biological rep3,Adult Head biological rep4,Larvae Wandering Tubules biological rep1,Larvae Wandering Tubules biological rep2,Larvae Wandering Tubules biological rep3,Larvae Wandering Tubules biological rep4,Adult Ovary biological rep1,Adult Ovary biological rep2,Adult Ovary biological rep3,Adult Ovary biological rep4,Adult Testes biological rep1,Adult Testes biological rep2,Adult Testes biological rep3,Adult Testes biological rep4,Adult Whole Fly biological rep1,Adult Whole Fly biological rep2,Adult Whole Fly biological rep3,Adult Whole Fly biological rep4,Adult Salivary Gland rep1,Adult Salivary Gland rep2,Adult Salivary Gland rep3,Adult Salivary Gland rep4,Adult Carcass biological rep1,Adult Carcass biological rep2,Adult Carcass biological rep3,Adult Carcass biological rep4,Adult Thoracoabdominal ganglion rep1,Adult Thoracoabdominal ganglion rep2,Adult Thoracoabdominal ganglion rep3,Adult Thoracoabdominal ganglion rep4,Larval Feeding Hind Gut rep1,Larval Feeding Hind Gut rep2,Larval Feeding Hind Gut rep3,Larval Feeding Hind Gut rep4,Larval Feeding Mid Gut rep1,Larval Feeding Mid Gut rep2,Larval Feeding Mid Gut rep3,Larval Feeding Mid Gut rep4,Larval Feeding Salivary Gland rep1,Larval Feeding Salivary Gland rep2,Larval Feeding Salivary Gland rep3,Larval Feeding Salivary Gland rep4,Adult Female Spermatheca Mated rep1,Adult Female Spermatheca Mated rep2,Adult Female Spermatheca Mated rep3,Adult Female Spermatheca Mated rep4,Adult Female Spermatheca Virgin rep1,Adult Female Spermatheca Virgin rep2,Adult Female Spermatheca Virgin rep3,Adult Female Spermatheca Virgin rep4,Larval Feeding Malpighian Tubule biological rep1,Larval Feeding Malpighian Tubule biological rep2,Larval Feeding Malpighian Tubule biological rep3,Larval Feeding Malpighian Tubule biological rep4,Larval Feeding Fatbody biological rep1,Larval Feeding Fatbody biological rep2,Larval Feeding Fatbody biological rep3,Larval Feeding Fatbody biological rep4,Larval Feeding Carcass biological rep1,Larval Feeding Carcass biological rep2,Larval Feeding Carcass biological rep3,Larval Feeding Carcass biological rep4,Larval Feeding Central Nevous System biological rep1,Larval Feeding Central Nevous System biological rep2,Larval Feeding Central Nevous System biological rep3,Larval Feeding Central Nevous System biological rep4,Larval Feeding Trachea biological rep1,Larval Feeding Trachea biological rep2,Larval Feeding Trachea biological rep3,Larval Feeding Trachea biological rep4,5th Passage Drosophila S2 Cells biological rep1,5th Passage Drosophila S2 Cells biological rep2,5th Passage Drosophila S2 Cells biological rep3,5th Passage Drosophila S2 Cells biological rep4,Adult Fatbody biological rep1,Adult Fatbody biological rep2,Adult Fatbody biological rep3,Adult Fatbody biological rep4,Adult Eye biological rep1,Adult Eye biological rep2,Adult Eye biological rep3,Adult Eye biological rep4,Adult Heart biological rep1,Adult Heart biological rep2,Adult Heart biological rep3,Adult Heart biological rep4,Adult Male Ejaculatory Duct biological rep1,Adult Male Ejaculatory Duct biological rep2,Adult Male Ejaculatory Duct biological rep3,Adult Male Ejaculatory Duct biological rep4,Whole Larvae Feeding biological rep1,Whole Larvae Feeding biological rep2,Whole Larvae Feeding biological rep3,Whole Larvae Feeding biological rep4,Adult Trachea biological rep1,Adult Trachea biological rep2,Adult Trachea biological rep3,Adult Trachea biological rep4,Adult Thoracic Muscle biological rep1,Adult Thoracic Muscle biological rep2,Adult Thoracic Muscle biological rep3,Adult Thoracic Muscle biological rep4,Adult Wings biological rep1,Adult Wings biological rep2,Adult Wings biological rep3,Adult Wings biological rep4,Adult Female Spermatheca Mated (REDONE) biological rep1,Adult Female Spermatheca Mated (REDONE) biological rep2,Adult Female Spermatheca Mated (REDONE) biological rep3,"Adult Female Spermatheca Mated (REDONE) biological rep4""
"
Hsp60B,7.432589999999999,4.32377,1.76289,1.31866,4.1630199999999995,3.406,5.7442400000000005,2.7806599999999997,12.2811,4.53641,11.884,9.32922,9.51486,1.74557,5.41544,8.29331,8.797260000000001,3.02034,2.32015,2.75743,31.3339,576.356,172.324,110.323,9.21318,3.33885,6.77583,0.9919040000000001,6.39869,11.0534,13.8317,4.735609999999999,1.87523,5.6164,2.95791,1.94629,1921.49,1977.41,1880.06,1832.06,179.38299999999998,216.262,125.863,180.578,5.19972,2.0393,4.69285,10.0808,14.2999,27.2303,23.6729,11.2753,2.977,2.28347,1.41001,9.3943,1.7875299999999998,3.0737900000000002,5.3533599999999995,2.44853,12.3648,11.6218,5.9275400000000005,7.64995,2.2657599999999998,10.0057,12.6338,15.052999999999999,7.23042,3.98835,5.95852,10.2282,6.6677800000000005,10.2166,7.864719999999999,7.397660000000001,5.58323,4.8261199999999995,2.52605,6.24843,2.54579,8.65593,11.401,130.248,4.2041900000000005,11.6463,9.848189999999999,12.5267,6.26772,4.31904,5.19174,3.4275900000000004,2.1021400000000003,4.52775,20.8477,2.31295,1.8061099999999999,9.57954,4.92676,11.3374,9.46552,9.90339,7.02027,6.32744,0.8215899999999999,1.16988,0.6874319999999999,0.51202,0.439445,5.8320099999999995,1.31513,1.30748,6.9107899999999995,1.75735,2.41249,6.04539,47.3382,45.6643,38.1459,36.5129,8.08178,5.99409,6.64495,2.5489,1.66045,3.4339800000000005,5.47534,1.48711,1.84227,3.71064,1.11943,4.641769999999999,7.366280000000001,1.53023,11.8579,7.89087
Hsp67Ba,1.2912,7.29754,2.18301,6.12172,9.40656,0.9252379999999999,9.802589999999999,1.86972,14.9795,10.2215,5.3862,5.9203,128.16899999999998,134.058,146.113,132.167,1.7040400000000002,4.7138,6.29005,7.876010000000001,17.2655,19.2777,16.2721,16.418,41.6607,38.9529,29.4892,35.6341,244.699,203.238,167.37599999999998,150.329,1.24253,1.53708,1.73029,8.73568,37.6713,38.8726,34.847,32.3739,11.0759,15.4406,14.9402,7.738760000000001,5.48705,14.3891,16.8384,17.678,1.1829100000000001,5.03129,3.1894299999999998,5.3518300000000005,197.04,184.386,193.305,156.00799999999998,2.02482,3.60374,8.59503,7.075710000000001,16.6855,5.99691,9.117510000000001,12.708,26.4916,18.3768,20.6802,8.98062,12.3776,8.66193,12.3767,2.18634,15.89,13.2508,2.0737200000000002,7.9275,20.6877,16.7671,10.6238,29.8168,12.1346,8.59021,12.5809,11.1658,26.8622,26.86,43.9534,18.329,375.301,387.415,411.725,355.89,23.3864,41.1551,30.976,17.0637,9.021939999999999,8.19037,4.39267,3.7077199999999997,7.24622,22.1897,16.3754,4.35885,3.03666,12.8127,10.2406,6.27893,5.51423,17.0111,1.55481,5.6691199999999995,2.54193,3.1459799999999998,9.56612,3.5731900000000003,25.4721,30.2609,25.048000000000002,31.0888,13.9882,3.96789,21.918000000000003,7.00183,10.8337,22.2942,11.3359,3.85583,7.98782,2.0605,8.36123,8.073310000000001,2.03526,3.3191300000000004,2.48651,1.05288
Hsp68,34.3483,35.8167,30.8324,29.4609,14.2466,19.2938,14.0177,23.9779,2.3262099999999997,0.8715709999999999,1.07164,1.21774,31.3102,24.7158,26.4286,31.6857,65.3869,39.7449,36.0784,57.0646,348.42400000000004,278.226,300.558,357.017,28.3577,38.9998,34.93,31.5558,22.5766,14.1772,15.8855,14.4783,8.230310000000001,7.512560000000001,8.132439999999999,6.065,288.51099999999997,335.525,311.825,347.222,30.546,33.5893,29.7529,44.5705,8.49675,3.83216,4.1061,4.6542,39.2986,48.5791,25.5434,20.195999999999998,29.8645,29.2811,24.5951,24.5396,50.8004,126.165,50.9545,126.92,86.6267,37.2134,34.655,25.6675,16.9756,69.8656,24.8064,3.18437,13.6471,11.4956,119.944,219.507,22.9058,16.7904,7.89537,17.2575,13.395999999999999,14.4561,13.9387,9.93136,288.504,221.47299999999998,258.793,313.941,485.35900000000004,727.944,593.9209999999999,924.421,55.0734,40.1345,33.0335,38.6707,26.8993,20.7382,36.4143,25.6441,132.417,118.148,93.169,138.839,31.3255,15.9893,34.756,40.5515,18.5218,22.1494,7.8780399999999995,16.1921,62.4101,62.6675,128.864,38.2923,16.9602,22.3402,10.7062,5.29216,131.219,170.347,132.361,134.57299999999998,14.6485,1.43024,13.2634,16.979,31.2133,9.655660000000001,43.1129,4.21957,46.8236,27.4324,27.3046,16.1579,2.49801,18.4284,12.1739,5.426480000000001
Hsp70Ab,27.4486,9.62969,16.3026,15.6591,29.1062,22.046999999999997,21.7195,20.1393,15.5024,12.5365,10.8048,6.1391800000000005,52.1662,44.6093,45.7906,48.5254,67.3683,45.6488,51.0647,77.3402,234.47099999999998,15.7257,105.85,171.542,26.8165,22.4562,13.8365,19.4976,223.78599999999997,20.6719,20.0477,74.4857,114.919,73.4216,123.96,77.0286,37.2182,24.1381,23.9495,23.9691,31.2339,30.8602,17.1638,38.4739,71.2959,57.1905,62.0519,60.1581,17.7543,26.7562,9.67775,13.4024,35.8198,46.4727,33.4141,52.4683,219.615,396.635,161.414,280.725,311.716,72.4568,27.5506,56.1053,570.612,671.0830000000001,562.802,78.9053,25.6719,24.0333,466.88,804.924,10.8508,6.780869999999999,11.4299,11.4819,65.7632,47.8017,93.0835,89.4152,181.497,32.4855,51.0352,61.2776,149.72799999999998,319.285,122.68700000000001,130.995,183.717,40.8301,41.2056,33.9308,138.276,42.458999999999996,85.2817,34.165,166.25099999999998,149.32,116.749,177.502,112.663,18.2165,96.7758,104.022,39.9672,7.50754,15.9813,42.5728,111.786,70.712,300.183,21.9607,4.747719999999999,4.18773,1.01131,1.82516,200.64,200.095,119.348,83.3927,23.0036,11.6807,22.9986,57.4176,13.9672,16.0287,80.2114,2.13009,173.55599999999998,49.2798,71.5406,25.2339,15.6862,51.6014,1.14578,24.6028
Hsp70Ba,1.10995,2.80602,3.29964,6.0884,1.90123,5.30159,2.2339599999999997,0.9312469999999999,3.4844800000000005,0.6475569999999999,4.91504,0.6559510000000001,4.58536,2.8801400000000004,3.3538699999999997,2.8094,5.65607,7.495660000000001,5.2021,4.6296800000000005,6.67168,2.53295,9.36973,7.27712,2.11089,1.9124299999999999,0.33529200000000003,3.48591,6.26981,2.6686799999999997,2.8733299999999997,3.4281300000000003,2.11715,1.02431,2.61594,0.94591,3.44967,4.2679,3.91888,2.85593,0.43513999999999997,3.23191,1.98534,3.84315,18.7263,10.6134,15.4371,14.6179,0.526708,1.89776,1.18734,0.387577,0.738255,0.795669,2.41088,0.578549,1.93399,3.18759,4.89522,5.07711,3.28605,5.09575,5.5820099999999995,4.80995,7.31729,2.5850400000000002,8.153189999999999,9.21983,0.8191189999999999,3.12715,5.24403,4.31429,2.68035,2.93608,0.44173,1.86146,2.40194,0.30089699999999997,1.41521,1.8682299999999998,2.9235900000000004,4.480580000000001,5.74367,6.83205,6.4369,6.483630000000001,2.50988,4.77413,1.632,3.36374,3.83345,5.64383,3.5498199999999995,3.49612,4.31154,0.456226,4.376180000000001,3.77883,6.223669999999999,3.85267,4.0875900000000005,2.44976,8.86481,6.253019999999999,0.345396,0.205848,4.1022300000000005,0.303153,5.29641,2.58974,2.69001,7.5864899999999995,3.22973,1.8519700000000001,2.10814,0.977722,2.7097599999999997,5.35174,7.522639999999999,2.98959,2.32059,6.58478,2.9563200000000003,0.47462200000000004,2.24246,2.29027,21.7225,9.21161,2.95343,4.23893,1.31569,0.111929,0.446033,2.32547,0.744653,7.3303
Hsp70Bc,9.25182,7.00097,10.457815,7.873209999999999,11.39406,14.081230000000001,9.74592,18.35615,9.987955,3.804027,4.2888,4.836925,34.8977,23.583000000000002,34.0543,35.042500000000004,38.974000000000004,18.220865,25.92875,22.837400000000002,21.76445,5.807775,21.9657,60.31555,18.663135,14.32544,12.469535,14.802425000000001,79.4162,9.094585,11.425574999999998,18.474474999999998,5.128735000000001,4.539895,4.7180800000000005,2.9898249999999997,15.727799999999998,16.23462,15.189345000000001,9.881225,7.262454999999999,10.693245000000001,9.849615,9.88996,55.0171,69.3683,95.2557,85.26655000000001,7.035594999999999,6.56964,7.566425000000001,8.076815,34.19455,30.69115,30.155549999999998,23.12696,87.95045,198.84300000000002,52.0781,119.74759999999999,52.0461,9.874615,10.236725,8.0790745,298.2995,463.5465,315.548,75.87075000000002,13.84879,8.429559000000001,151.50375,237.62650000000002,4.9156450000000005,4.171365,2.493295,5.100155,18.440905,10.723345,25.91054,20.833660000000002,14.3484,5.3586585,8.46278,8.8388195,51.56515,82.84525,23.1736,41.19255,92.92275000000001,24.004224999999998,25.92801,26.160899999999998,72.40435,9.531155,22.04276,7.327005,200.84375000000003,138.86665,135.25265000000002,176.80955,23.280949999999997,9.994985000000002,24.037634999999998,13.191635000000002,15.560725000000001,3.5418420000000004,5.77454,7.35886,26.03967,35.1577,87.3785,12.899165,19.28261,17.817305,11.41805,18.129445,27.397525,24.87658,15.0336,9.25786,16.230980000000002,15.744,15.483225000000001,13.753295,56.64725,43.387,44.434,4.7497415,72.49770000000001,17.01447,28.554599999999997,7.9699800000000005,3.1106635,35.578085,0.951773,5.8871955
Hsp83,1996.63,1999.84,2165.73,2041.87,1666.72,1904.76,1905.55,1798.44,3213.25,3109.81,3241.08,3129.8,1826.08,1659.69,1715.89,2169.66,2867.75,3166.1,2951.05,3373.4,2331.73,2817.95,3228.27,2712.05,1963.76,1774.85,1671.57,1616.44,2741.08,2378.81,2496.4,2835.14,3211.95,3350.82,3257.32,3267.4,2480.93,2707.15,2468.95,2406.71,2693.05,2909.1,3051.52,3069.09,1334.71,1722.09,1364.38,1519.48,2725.26,3061.76,2839.67,2942.07,2149.94,2179.07,2375.98,2129.91,2436.12,3822.89,3432.49,3561.82,3056.02,3463.32,3815.62,3263.29,4997.96,5597.16,5461.21,4899.69,2725.19,2435.2,2900.72,3442.21,2238.81,1842.18,1694.0,1423.64,2449.48,2890.39,2475.34,1762.42,4007.16,4189.93,3869.27,3230.47,3600.24,3956.99,2871.88,4173.21,2731.93,2699.75,2429.68,2573.56,3008.94,3422.59,3448.19,2137.3,2322.19,2507.06,2190.3,2076.13,3053.4,2603.11,3926.96,3629.16,2095.15,1548.91,1440.15,2084.04,3001.19,3549.86,3034.3,2677.85,1578.08,1262.15,1908.65,1829.48,2209.49,2407.67,2538.94,2489.99,2811.25,1859.33,2497.38,3189.28,4356.81,6039.03,5036.65,1349.73,2391.23,1596.2,2365.86,2233.36,1913.55,3890.49,2367.42,3005.34
IFa,5.13459,2.9199,2.2053700000000003,0.870287,2.86713,2.3024400000000003,2.29765,2.0989,11.8843,10.5496,8.31424,2.94711,0.781775,0.761414,1.1441299999999999,1.02055,1.31579,1.12381,1.11615,6.732410000000001,10.4338,193.886,61.3686,34.1836,4.4535800000000005,0.706871,1.96995,1.87547,4.89339,1.04377,0.43002299999999993,0.644912,0.629574,0.79784,1.20879,0.496098,732.166,689.1060000000001,835.07,706.918,54.8492,59.6663,57.7737,61.172,16.7597,18.5551,2.6021,8.84003,13.7814,5.176819999999999,13.8716,4.05501,6.25303,0.395461,1.1169799999999999,0.44370600000000004,1.93829,1.38727,1.02589,1.20994,2.66577,1.76332,1.3139399999999999,1.2420799999999999,8.57243,2.46696,2.10865,2.4310400000000003,9.052610000000001,1.6955200000000001,6.91615,2.37088,1.4308299999999998,1.7085599999999999,9.50722,1.5098799999999999,1.4318600000000001,1.11096,0.61497,1.87355,1.4282700000000002,0.617855,2.12854,42.6482,7.84237,1.4714399999999999,1.56021,2.07525,0.6614270000000001,0.844607,0.7437229999999999,0.437072,8.54138,0.47061000000000003,16.8408,1.7572599999999998,1.22638,5.1136800000000004,0.646359,1.5620399999999999,1.98722,1.48409,1.18285,0.692398,0.713644,5.90731,4.893669999999999,1.74633,0.435543,0.979043,0.503073,0.529362,1.5472700000000001,4.353680000000001,2.70267,3.43687,10.433,18.1753,11.2604,13.1833,8.5168,5.3375,8.0223,2.8608599999999997,3.82495,2.87505,18.7659,4.45303,3.14416,3.8177199999999996,1.20763,0.5751850000000001,1.8007400000000002,21.7658,0.819616,0.982619
IM1,28.9895,30.7453,26.3921,31.004,3.1454299999999997,0.9607450000000001,7.448519999999999,4.5769,9.71804,7.75022,1.8588,1.12446,12.727,15.9554,10.5195,17.4891,171.308,175.12,134.816,248.352,4.251530000000001,1620.24,31.8093,1.76309,1572.79,1760.43,1510.35,1589.35,3.8662699999999997,0.758724,2.61468,8.166269999999999,0.508808,0.220016,0.43028900000000003,0.31958600000000004,4.04039,4.185309999999999,2.36315,2.68681,253.86700000000002,239.64700000000002,193.517,310.39599999999996,2.29865,0.894493,9.255460000000001,2.3885400000000003,1885.47,743.5110000000001,777.3610000000001,1064.05,21.5735,12.8884,10.1929,11.0226,2.33787,11.3154,10.2421,5.58649,18.1061,9.72445,12.0616,3.92556,11.159,0.742498,7.57033,1.81555,98.5546,135.65200000000002,340.505,183.005,317.27099999999996,346.98400000000004,597.419,576.818,0.452254,4.02476,3.9272099999999996,1.26005,221.105,124.041,32.3994,5.04601,2.87088,4.18158,20.3729,13.1988,1.00581,3.2072700000000003,1.00255,1.6658400000000002,0.475674,7.4199399999999995,1.0353,6.22167,1.18945,0.62138,1.25639,0.455167,851.1310000000001,1923.54,1146.02,720.446,89.5194,375.35900000000004,143.754,195.50599999999997,114.57,119.935,153.287,163.459,179.25,48.368,189.607,242.00599999999997,6.05362,8.45432,7.9791,4.988519999999999,224.46900000000002,741.7460000000001,264.906,187.757,64.2681,29.1697,161.737,1018.53,1155.8,2163.44,1329.04,1522.28,791.225,57.0798,4779.01,4402.32
IM2,128.321,147.129,205.24200000000002,125.05,8.14968,0.579046,9.64059,8.141110000000001,10.1834,8.39142,1.61711,12.0323,65.2089,69.5547,78.7094,73.012,76.5019,46.5005,50.9479,71.6008,15.5528,1078.08,110.354,18.3855,2659.35,2897.95,2984.09,2713.96,5.58999,1.98738,5.03834,4.6311800000000005,1.55425,3.87259,1.34985,0.0376596,8.122860000000001,3.53537,9.345410000000001,3.67341,703.14,1289.82,589.587,675.316,23.5793,19.2301,31.1931,33.8466,3142.92,2280.36,2518.37,2442.06,88.3132,56.038999999999994,46.5812,86.9982,12.844000000000001,15.8877,13.789000000000001,16.7718,26.9857,23.2029,11.9123,10.0187,22.8278,6.37711,16.7126,9.27714,1656.19,2369.04,4070.4,2694.12,3821.17,4015.41,4741.97,4401.9,6.38903,5.01642,6.6291899999999995,5.47989,646.4069999999999,143.632,16.8727,0.626329,11.7072,27.8856,61.0031,28.3678,2.8477,9.99717,4.55312,7.30698,8.03541,5.7919599999999996,4.19152,47.102,3.21848,3.9524199999999996,3.4456800000000003,2.8028299999999997,3541.09,4806.95,4436.64,3842.24,1082.84,2677.04,1025.95,1236.48,1581.51,1584.86,1373.04,2347.87,799.878,521.102,1324.17,1580.06,0.612215,4.23653,6.30572,5.93951,2276.23,1762.98,2100.03,1254.76,696.821,294.733,747.6060000000001,5964.73,2177.42,3799.14,2327.98,2750.19,5744.22,271.518,8567.04,8076.64
IM4,91.0372,130.716,125.719,139.064,11.43,8.415389999999999,11.6682,10.2705,10.4689,0.849093,12.4184,11.9679,65.7429,73.4131,53.3349,59.5029,47.2701,34.3624,39.1272,61.0458,1.32883,461.468,16.4251,12.7871,2836.08,3487.07,3286.51,3029.38,0.43080100000000005,5.22312,2.6164400000000003,6.16667,4.26705,7.187639999999999,5.00378,3.50049,240.52900000000002,281.178,164.232,246.345,739.097,1034.63,533.005,710.722,24.281,16.0299,13.0142,28.4985,2977.9,1959.66,2387.72,2413.24,91.2012,71.05,65.1687,66.1492,4.907830000000001,11.5726,9.10153,11.148,39.6085,23.9896,17.8194,15.9274,2.82632,5.46927,10.6464,6.9808699999999995,307.272,525.688,1522.16,642.173,1725.61,1693.16,1958.64,1649.63,6.632039999999999,5.09887,4.28337,5.1315599999999995,221.128,51.3688,8.60825,8.65628,10.9018,7.91225,14.7864,11.1112,2.2741,3.89134,6.84285,2.4567799999999997,9.03895,0.44052399999999997,4.3333,50.0217,23.7874,16.8603,29.7619,16.9078,2284.32,3365.09,2913.46,1866.21,518.831,1613.18,508.6,789.003,739.087,644.22,785.456,1211.11,512.122,227.72,544.622,791.025,7.412030000000001,5.343,5.4774,8.92638,1706.45,980.605,1963.08,974.605,369.01300000000003,303.789,369.98,2609.39,2101.94,3158.57,2001.45,2160.09,3276.17,223.204,6032.92,4961.27
IRP,8.77942,4.82445,8.09172,6.41012,0.979342,2.8753599999999997,3.10595,7.86981,5.64067,4.7564,7.321610000000001,3.96296,1648.64,1606.99,1573.3,1700.36,0.857614,5.38167,7.864789999999999,6.815460000000001,2.76877,2.01195,2.12322,3.1603,433.535,583.6080000000001,519.196,491.215,1.8017599999999998,1.7798900000000002,2.6023099999999997,0.43495500000000004,1.52167,0.30198400000000003,0.630613,0.44250100000000003,0.493809,1.16229,3.3003,4.8405,41.3745,37.4765,39.3336,52.3213,5.44252,20.192,3.0516099999999997,3.05018,3.3037,7.221030000000001,3.32314,2.66243,19.4078,20.7383,15.4798,16.7407,3.8439300000000003,1.7896400000000001,1.6735900000000001,1.20182,1.69156,2.24016,1.27296,3.2439,5.46824,15.3505,6.121519999999999,4.29133,22.9293,9.95938,20.9764,0.543042,6.51031,13.9591,13.1677,12.7458,5.08522,3.8909300000000004,1.12748,4.21207,2.17415,4.8129,9.63764,1.36169,5.82271,1.23638,2.65748,0.805723,600.361,699.952,633.868,618.7,6.4494,1.60196,5.43987,2.0230099999999998,0.45116999999999996,0.720708,0.5840529999999999,0.764339,15.264000000000001,13.1886,11.4104,5.45895,10.0078,6.4442,24.6111,35.0286,0.36849,3.10221,2.17657,6.74713,1.7365,1.2994,2.27244,3.3737800000000004,27.8317,42.4488,25.1062,32.9087,200.071,12.4853,17.7954,7.03737,13.6063,2.28167,3.6088,10.9126,5.2049199999999995,1.17308,5.564830000000001,3.3646,8.87405,2.6112599999999997,0.9284879999999999,4.53214
Iap2,333.44199999999995,360.12300000000005,341.30800000000005,337.108,240.261,266.497,290.065,278.403,590.347,657.1260000000001,604.898,716.222,700.409,689.845,687.9,664.885,329.116,353.13800000000003,347.526,359.5,170.48,221.453,170.125,169.985,453.11699999999996,376.991,413.42900000000003,366.027,175.15599999999998,193.59099999999998,181.93400000000003,189.63400000000001,290.64799999999997,299.632,276.487,283.471,521.623,562.605,517.969,555.924,325.528,336.37300000000005,325.388,271.568,666.7180000000001,669.4639999999999,655.013,621.003,351.881,404.103,319.423,343.65,733.0980000000001,732.263,801.447,690.3760000000001,358.856,272.37,326.623,325.945,275.166,313.655,312.512,287.17,381.056,371.20099999999996,360.024,306.834,339.111,332.25199999999995,343.671,360.3,295.272,278.503,310.012,286.638,201.236,234.665,213.49900000000002,195.52200000000002,196.93599999999998,158.47899999999998,170.533,212.53099999999998,294.153,307.718,367.88599999999997,311.232,303.401,324.069,273.91700000000003,299.253,339.075,333.279,343.569,373.399,645.604,628.487,647.5409999999999,692.16,309.868,317.835,313.944,312.722,551.494,480.61800000000005,509.594,492.57800000000003,389.05,384.29900000000004,382.05300000000005,406.45599999999996,545.914,516.516,578.165,521.134,197.209,208.092,212.61700000000002,228.33900000000003,342.36800000000005,336.583,342.985,280.654,1033.55,1175.68,1203.95,367.116,330.29900000000004,377.05699999999996,314.853,352.65,363.80699999999996,1217.22,386.77099999999996,344.32
Ice,246.827,232.984,242.12900000000002,236.597,428.52099999999996,457.166,382.92400000000004,401.49699999999996,80.9136,86.1949,67.1575,75.9568,113.014,115.35700000000001,124.25,123.375,308.192,290.452,301.427,314.202,627.007,400.16900000000004,553.464,535.151,181.657,170.52900000000002,158.153,152.518,916.737,927.659,986.573,979.1080000000001,562.668,570.104,534.012,542.067,44.8762,46.5842,45.4613,55.6938,313.95599999999996,294.594,306.197,285.69,106.67399999999999,134.713,112.43799999999999,110.177,259.303,234.983,233.924,222.044,98.8905,81.013,89.3097,102.21,782.534,519.4780000000001,489.152,475.481,1274.26,837.855,668.4789999999999,971.922,211.63099999999997,209.574,239.773,228.24099999999999,262.769,238.632,280.855,331.52,319.401,318.58299999999997,323.77299999999997,427.556,457.995,379.751,561.7819999999999,476.289,553.895,523.405,623.128,461.86400000000003,862.6089999999999,922.283,1129.27,1010.69,633.472,562.019,904.2310000000001,627.26,438.24300000000005,469.685,489.478,452.792,713.7280000000001,707.128,620.3430000000001,634.015,513.951,485.86199999999997,526.404,396.62,103.346,117.288,106.044,99.7679,258.66900000000004,225.86900000000003,276.355,210.84099999999998,447.036,356.895,402.559,341.916,690.684,566.639,710.1410000000001,647.2919999999999,219.58599999999998,307.04200000000003,217.951,276.722,163.327,152.114,136.39,215.899,369.475,357.545,395.75,389.999,210.572,121.23200000000001,247.34400000000002,703.643
Ide,511.07199999999995,548.839,560.5930000000001,539.061,243.68400000000003,244.636,259.325,241.266,341.841,328.84,330.316,309.21,746.987,715.145,753.717,919.948,536.722,531.281,539.2909999999999,519.238,157.33700000000002,176.118,167.66400000000002,179.63,393.723,472.055,408.56,443.962,527.124,530.39,519.456,560.425,309.247,320.975,318.87,342.30300000000005,269.703,271.22700000000003,255.395,264.965,274.738,275.14599999999996,275.748,287.11,638.384,604.373,587.8380000000001,656.437,448.619,430.23900000000003,377.01099999999997,475.37800000000004,794.9119999999999,858.732,773.4689999999999,820.37,340.25699999999995,324.414,354.899,329.726,259.483,261.375,298.52099999999996,286.366,465.44300000000004,504.49800000000005,490.95599999999996,495.58,612.677,521.235,495.17,558.346,535.572,578.242,561.967,555.227,460.60400000000004,480.166,480.851,432.66,191.7,195.808,164.489,175.321,446.06,397.116,333.415,392.121,593.572,495.722,516.0930000000001,542.4259999999999,310.337,318.569,302.351,295.441,442.991,441.079,431.26199999999994,478.01599999999996,382.329,432.171,396.74199999999996,351.074,369.18,342.652,354.56800000000004,326.225,434.385,408.95099999999996,442.361,405.835,474.409,582.456,499.62699999999995,474.658,299.382,272.70799999999997,274.44599999999997,267.995,361.99300000000005,326.691,377.19599999999997,430.075,1129.71,1264.17,1210.99,290.343,501.338,491.91,476.476,504.772,316.785,1143.5,290.733,268.764
